புட்டு  ,an eatable made out of rice flour and coconut,பிட்டு,पिट्टु,ꢦꢶꢜ꣄ꢜꢸ
புலவு  ,biriyani,பொ3ஸுலா பா4த்,बा॑सुला भात्,ꢨꣁꢱꢸꢭꢵ ꢩꢵꢡ꣄
புளிக் குழம்பு  ,a curry with tamarind juice added,சீஸு அம்டி,सीसु अव्ण्टि,ꢱꢷꢱꢸ ꢂꢮ꣄ꢠ꣄ꢞꢶ
பச்சடி,a curry with curds,தெ4இ~ரய்தொ,द॑इ~ रय्ता॑,ꢣꢄ~  ꢬꢫ꣄ꢡꣁ
புளியோதரை  ,cooked rice with tamarind,அம்ப3ட் பா4த்,अम्पट्भात्,ꢂꢪ꣄ꢦꢜ꣄ ꢩꢵꢡ꣄
பூந்தி  ,a sweet,பூ3ந்தி3,बून्ति,ꢦꢹꢥ꣄ꢡꢶ
பொங்கல்  ,cooked rice with green gram daal,பொங்க3ல்,पा॑ङकल्,ꢦꣁꢖ꣄ꢒꢭ꣄
சர்க்கரைப் பொங்கல்   ,sweet poŋgal,கு3ள்ளெ பொங்க3ல்,गुळ्ळ॑ पा॑ङगल्,ꢔꢸꢳ꣄ꢳꢾ ꢦꣁꢖ꣄ꢔ꣄ꢭ꣄
வெண் பொங்கல்   ,Poŋgal with green gram daal and ghee,முத்3தா3 பொங்க3ல்,मुद्दा पा॑ङगल्,ꢪꢸꢣ꣄ꢣꢵ ꢦꣁꢖ꣄ꢔ꣄ꢭ꣄
பொரி  ,rice-fried,பெரால்,प॑रल्,ꢒꢾꢬꢭ꣄
இனிப்புபொரி,sweet rice fried,கு3ள்ளெபெரால்,गुळ्ळ॑ प॑राल्,ꢔꢸꢳ꣄ꢳꢾ ꢦꢾꢬꢵꢭ꣄
பொரியல்  ,fried vegetable /meat,"கய்லகெஸுர்பொள்டினி, பொள்டெசைனொ","कय्ल केसुर्पोळ्टिनि, पोळ्ट॑ चैनो","ꢒꢫ꣄ꢭꣁ ꢒꢾꢱꢸꢬ꣄, ꢦꣁꢳ꣄꣄ꢜꢶꢥꢶ, ꢦꣁꢳ꣄꣄ꢜꢾ ꢗꢥꣁ"
பொரிஉருண்டை,,பெரால்உண்டொ,पेराल् उण्टा॑,ꢦꢾꢬꢵꢭ꣄ ꢆꢠ꣄ꢜꢾ
போண்டா  ,bonda,போ3ண்டா,पोण्टा,ꢦꣂꢠ꣄ꢜꢵ
போளி  ,a sweet,போ3ளி,बोळि,ꢨꣂꢳꢶ
மாமிசம்  ,meat,சைனொ/மாம்ஸு,"चैना॑, माम्सु","ꢗꣀꢥꣁ, ꢪꢵꢪ꣄ꢱꢸ"
மாவு  ,flour,பீட்,पीट्,ꢦꢷꢜ꣄
மிளகாய்ப்பொடி  ,red chilly powder,மிரிகய்லாபு4ர்கொ,मर्कय्ला बुर्का॑,ꢪꢬ꣄ꢒꢫ꣄ꢭꢵ ꢨꢸꢬ꣄ꢒꣁ
மீன்கறி  ,fish curry,ம:ளி அம்டி,म्हळि अम्टि,ꢪꢴꢳꢶ ꢂꢪ꣄ꢜꢶ
முட்டைக்கறி  ,egg curry,அண்டா3 அம்டி,अण्डा अम्टि,ꢂꢠ꣄ꢜꢵ ꢂꢪ꣄ꢜꢶ
முட்டைத் தோசை   ,egg dosa,அண்டா3தி4டொ3,अण्डा धिडा॑,ꢂꢠ꣄ꢞꢵ ꢤꢶꢞꣁ
முறுக்கு  ,an eatable with rice and gram flour (fried in oil),சைலி/தெந்துலொ,"चय्लि, त॑न्दुला॑","ꢗꢫ꣄ꢭꢶ, ꢡꢾꢥ꣄ꢡꢸꢭꣁ"
அச்சு முறுக்கு   ,murukku prepared by machine,அச்சு தெந்துலொ,अच्चु त॑न्दुला॑,ꢂꢗ꣄ꢗꢸ ꢡꢾꢥ꣄ꢡꢸꢭꣁ
கை முறுக்கு   ,murukku prepared by hand,ஹாது தெந்துலொ,हातु त॑न्दुला॑,ꢲꢵꢡꢸ ꢡꢾꢥ꣄ꢡꢸꢭꣁ
