புல்லாங்குழல்  ,flute,வேணு,वेणु,ꢮꢿꢠꢸ
பொருட்காட்சி  ,exhibition,வஸ்துப்ரதர்ஷிணி,वस्तु प्रतर्षिणि,ꢮꢱ꣄ꢡꢸ ꢦ꣄ꢬꢡꢬ꣄ꢰꢶꢠꢷ
பொழுதுபோக்கு  ,pastime,காலக்ஷேபு/ தி3ன்னு க3ம்டி3னி,"कालक्षेपु,     दिन्नु गम्डिनि","ꢒꢵꢭꢒ꣄ꢰꢿꢦꢸ, ꢣꢶꢥ꣄ꢥꢸ ꢔꢪ꣄ꢞꢶꢥꢶ"
மத்தளம்  ,a musical-rhythm instrument,தொ4ண்டொ3,धोण्डा॑,ꢣꣂꢠ꣄ꢞꣁ
,,மல்யுத்3து3,मल्युद्दु,ꢪꢭ꣄ꢫꢸꢣ꣄ꢣꢸ
மிருதங்கம்  ,a musical instrument (a drum),மெத்3த3ள்,मेद्दळ,ꢪꢾꢣ꣄ꢣꢳ꣄
முரசு  ,drum,நக3ரொ,नगरा॑,ꢥꢔꢬꣁ
மெல்லிசை  ,light music,லகு4ஸங்கீ3த்,लघु सङ्गीत,ꢭꢕꢸ ꢱꢖ꣄ꢔꢷꢡ꣄
மேடை  ,stage,மஞ்சு,मञ्च्,ꢪꢛ꣄ꢗ꣄
ரங்கராட்டினம்  ,giant wheel,செந்து3ர் ரெ:டொ3,चेन्दुर् र्ह॑टा॑,ꢗꢾꢥ꣄ꢣꢸꢬ꣄ ꢬꢴꢾꢜꣁ
ரசிகன்  ,fan (male),ரஸிகொ,रसिका॑,ꢬꢱꢶꢒꣁ
ரசிகை  ,fan (female),ரஸிகொ,रसिका॑,ꢬꢱꢶꢒꣁ
ராகம்  ,tune,ராக்3,राग,ꢬꢵꢔ꣄
வசனம்  ,dialogue,வசன்,वचन्,ꢮꢗꢥ꣄
வாணவேடிக்கை  ,pyrotechnics/fire display,ப3ணாலு வெடி3க்,बणालु व॑डिक,ꢨꢠꢵꢭꢸ ꢮꢾꢞꢶꢒ꣄
வாத்திய இசை   ,instrumental music,வவ்ஜினி வாத்3யொ,वव्जिनि वाद्या॑,ꢮꢮ꣄ꢙꢶꢥꢶ ꢮꢵꢣ꣄ꢫꣁ
வானொலிப்பெட்டி   ,radio,அகாஸு த்4வநி,अकासु ध्वनि,ꢂꢒꢵꢱꢸ ꢤ꣄꣄ꢮꢥꢶ
வித்தை  ,magic,வித்தெ,वित्त॑,ꢮꢶꢡ꣄ꢡꢾ
,,ஸெந்து,स॑न्तु,ꢱꢾꢥ꣄ꢡꢸ
வீணை  ,veena,வீணொ,वीणा॑,ꢮꢷꢠꢾ
வேடிக்கை  ,entertainment,வெடி3க்/கே2ள்/கெ2ல்லல்,"व॑डिक्, खेळ, खेल्लल","ꢮꢾꢞꢶꢒ꣄, ꢓꢿꢳ꣄꣄, ꢓꢾꢭ꣄ꢭꢭ꣄"
ஸ்வரம்  ,voice,ஸ்வரொ,स्वरा॑,ꢱ꣄ꢮꢬꣁ
