மஜ்ஜை  ,marrow,மஜ்ஜொ,मज्जा॑,ꢪꢙ꣄ꢙꣁ
மார்பு  / மார்,chest,ஹேம்,हेम्,ꢲꢿꢪ꣄
மீசை,moustache,முஸின்/முஸுங்கு3,"मुसिन्, मुसुङगु","ꢪꢸꢱꢶꢥ꣄, ꢪꢸꢱꢸꢖ꣄ꢔꢸ"
முகம்  ,face,தோண்,दोण्,ꢡꣂꢠ꣄
முட்டி  ,fist,மூட்,मुट्,ꢪꢹꢜ꣄
முட்டு  ,knee cap,கு3ட்3கொ3,गुट्का॑,ꢔꢸꢜ꣄ꢒꣁ
முடி  ,hair,கே2ஶ்,केश्,ꢓꢿꢯ꣄
முண்டம்  ,trunk,முண்டொ3,मुण्डा॑,ꢪꢸꢠ꣄ꢞꣁ
முதுகு  ,back,பாட்,पाट्,ꢦꢵꢜ꣄
முதுகெலும்பு  ,backbone,பாடு3ஹட்கொ,पाटु हट्का॑,ꢦꢵꢜꢸꢲꢜ꣄ꢒꣁ
முலை  ,breast,து3த்3து/தூ3த்ஹொவி,"दुद्तु, दूत हा॑वि","ꢣꢸꢣ꣄ꢡꢸ, ꢣꢹꢡ꣄ ꢲꣁꢮꢶ"
முழங்கால்  ,knee,கு3ட்3கொ3,गुटको,ꢔꢸꢜ꣄ꢒꣁ
முழங்கை  ,elbow,ஸொம்மருஹாத்/ கொ2வொ,"चेम्मर्हात्, खोबो","ꢗꢾꢪ꣄ꢪꢬ꣄ ꢲꢵꢡ꣄, ꢓꣁꢨꣁ"
மூக்கு  ,nose,நாக்,नाक्,ꢥꢵꢒ꣄
மூக்கு ஓட்டை   ,nostril,நாகு3புட்டொ,नागुपुट्टा॑,ꢥꢵꢔꢸꢦꢸꢜ꣄ꢜꣁ
மூட்டு  ,joint,ப4ந்தி3,भन्दि,ꢩꢥ꣄ꢣꢶ
