ꢣꢸꢣ꣄ꢡꢸ,दुद्तु,து3த்3து,breast,முலை  
ꢣꢹꢡ꣄ ꢲꣁꢮꢶ,दूत हा॑वि,தூ3த்ஹொவி,breast,முலை  
ꢔꢸꢜ꣄ꢒꣁ,गुटको,கு3ட்3கொ3,knee,முழங்கால்  
ꢗꢾꢪ꣄ꢪꢬ꣄ ꢲꢵꢡ꣄,चेम्मर्हात्,ஸொம்மருஹாத்,elbow,முழங்கை  
ꢓꣁꢨꣁ,खोबो,கொ2வொ,elbow,முழங்கை  
ꢥꢵꢒ꣄,नाक्,நாக்,nose,மூக்கு  
ꢥꢵꢔꢸꢦꢸꢜ꣄ꢜꣁ,नागुपुट्टा॑,நாகு3புட்டொ,nostril,மூக்கு ஓட்டை   
ꢩꢥ꣄ꢣꢶ,भन्दि,ப4ந்தி3,joint,மூட்டு  
ꢪꢾꢣꢸꢞ꣄,म॑दुड,மெது3ட்3,brain,மூளை  
ꢪꢱ꣄ꢡꢶꢱ꣄ꢒꣁ,मस्तिस्का॑,மஸ்திஸ்கொ,brain,மூளை  
ꢩꢶꢣꢸꢜ꣄,भिदुट,பி4து3ட்,brain,மூளை  
ꢆꢛ꣄ꢗꢵ ꢏꢡꢜ꣄,उञ्चा हा॑ट,உஞ்சாஹோட்,upper lip,மேலுதடு  
ꢪꣁꢜ꣄ꢜꢾ,मा॑ट्ट॑,மொட்டெ,shaven head,மொட்டைத்தலை  
ꢪꣁꢳꢶ,मा॑ळि,மொளி,elbow,முழங்கை
ꢪꢸꢡ꣄ꢣꢶ ꢂꢖ꣄ꢒꢶꢳꢶ,मुत्दि अङकिळि,முத்3தி3அங்கி3ளி,ring finger,மோதிரவிரல்  
ꢗꢷꢦꢸ,चीपु,சீபு,chin,மேவாய்
ꢩꢵꢖ꣄ꢔꢸ,भाङगु,பா4ங்கு3,Split line of hair,வகிடு  
ꢔꢸꢪ꣄ꢦꢶꢥꢶ,गुम्पिनि,கு3ம்பினி,parting of hair,வகுப்பு
ꢦꣂꢜ꣄,पोट्,போட்,stomach,வயிறு  
ꢙꣀꢥ ꢲꢵꢡ꣄,जैनहात्,ஜைனஹாத்,right hand,வலக்கை  
ꢙꢾꢬꢸꢥ ꢲꢵꢡ꣄,जगुनहात्,ஜகு3னஹாத்,right hand,வலக்கை  
ꢡꣂꢠ꣄,तोण्,தோண்,mouth,வாய்  
ꢱꢾꢒꣁ,स॑का॑,ஸெகொ,sweat,வியர்வை  
ꢂꢖ꣄ꢒꢶꢳꢶ,अङकिळि,அங்கி3ளி,finger,விரல்  
ꢦꣁꢒ꣄ꢒꣁ,पा॑क्का॑,பொக்கொ,sides of the chest,விலா  
ꢦꣁꢒ꣄ꢒꣁ ꢲꢜ꣄ꢒꣁ,पा॑क्का हट्का॑,பொக்கா ஹட்கொ,ribs,விலா எலும்பு   
